시도,시군구명,소재지도로명주소,위도,경도
경기도,구리시,경기도 구리시 동구릉로 107,37.60930611,127.1356211
경기도,구리시,경기도 구리시 검배로 6번길 31,37.5995427963,127.1399041655
경기도,구리시,경기도 구리시 검배로 6번길 3,37.6002125345,127.1414471
경기도,구리시,경기도 구리시 경춘로 276번길 67-40,37.6002888726,127.149200623
경기도,구리시,경기도 구리시 검배로 102,37.59449111,127.1491601325
경기도,구리시,경기도 구리시 이문안로 157,37.5910013809,127.1489782718
경기도,구리시,경기도 구리시 갈매순환로 194,37.63669812,127.1217994876
경기도,구리시,경기도 구리시 안골로 77번길 21,37.59846111,127.1394677431
경기도,구리시,경기도 구리시 안골로 77번길 25,37.59861411,127.1394711902
경기도,구리시,경기도 구리시 동구릉로 85번길 6,37.6080737739,127.1338817213
경기도,구리시,경기도 구리시 검배로 83번길 35,37.59693111,127.1480874133
경기도,구리시,경기도 구리시 수택천로 15번길 30,37.59961411,127.1452514921
경기도,구리시,경기도 구리시 건원대로 33번길 9,37.6036955796,127.1393921
경기도,구리시,경기도 구리시 인창1로 45-5,37.6076046237,127.1305081148
경기도,구리시,경기도 구리시 담터길 51번길 45,37.6409010391,127.1167427185
경기도,구리시,경기도 구리시 벌말로 103,37.58596611,127.147575433
경기도,구리시,경기도 구리시 수택천로 19,37.59882111,127.1451223755
경기도,구리시,경기도 구리시 검배로 60번길 19,37.5959677444,127.1446861
경기도,구리시,경기도 구리시 안골로 77번길 17,37.5982032493,127.1394851679
경기도,구리시,경기도 구리시 경춘로 189,37.60088411,127.1364863452
경기도,구리시,경기도 구리시 인창1로 45번길 18,37.60844211,127.1299072181
경기도,구리시,경기도 구리시 안골로 79,37.59751211,127.1399996277
경기도,구리시,경기도 구리시 원수택로 43,37.5959421792,127.14080398
경기도,구리시,경기도 구리시 동구릉로 148번길 24-28,37.6111220178,127.1387023319
경기도,구리시,경기도 구리시 건원대로 56,37.6078093914,127.1404975755
경기도,구리시,경기도 구리시 건원대로 56,37.6078093914,127.1404975755
경기도,구리시,경기도 구리시 건원대로 36,37.60442611,127.1404951
경기도,구리시,경기도 구리시 경춘로 239 인근,37.601850403,127.1409636828
경기도,구리시,경기도 구리시 경춘로 249-1,37.601818829,127.1426541289
경기도,구리시,경기도 구리시 건원대로 34번길 32-20,37.6034252578,127.1418616439
경기도,구리시,경기도 구리시 건원대로 34번길 25,37.60455511,127.1417371153
경기도,구리시,경기도 구리시 아차산로 510,37.60057411,127.1309195857
경기도,포천시,경기도 포천시 가산면 가산로 327,37.84638518,127.1855831
경기도,포천시,경기도 포천시 가산면 선마로 223,37.84821089,127.1861434
경기도,포천시,경기도 포천시 가산면 선마로 102,37.85100312,127.175941
경기도,포천시,경기도 포천시 가산면 방산길 193,37.8251363822,127.1808270478
경기도,포천시,경기도 포천시 가산면 가산로 293,37.84473028,127.1824309
경기도,포천시,경기도 포천시 가산면 가산로 384,37.84771883,127.1915109574
경기도,포천시,경기도 포천시 가산면 선마로 68-8,37.85266811,127.1730744141
경기도,포천시,경기도 포천시 가산면 방산길 120,37.8320479011,127.1810452043
경기도,포천시,경기도 포천시 가산면 우현로 134,37.83782611,127.2013096043
경기도,포천시,경기도 포천시 가산면 정금로 212,37.8143316045,127.1836626991
경기도,포천시,경기도 포천시 가산면 정금로 392,37.82173611,127.1992146498
경기도,포천시,경기도 포천시 가산면 정금로 318,37.8189974039,127.1923851
경기도,포천시,경기도 포천시 가산면 가산로 210,37.83940264,127.1753974
경기도,포천시,경기도 포천시 가산면 가산로 196,37.83907802,127.1744324
경기도,포천시,경기도 포천시 가산면 감암길 194,37.86326997,127.1899458
경기도,포천시,경기도 포천시 가산면 진금로 96,37.820773041,127.2135066155
경기도,포천시,경기도 포천시 가산면 정금로 77,37.8159994846,127.1698121
경기도,포천시,경기도 포천시 가산면 정금로 178,37.81397611,127.1801189918
경기도,포천시,경기도 포천시 가산면 가산로 264,37.84243073,127.1803005
경기도,포천시,경기도 포천시 가산면 포천로 912번길 37-7,37.8472588615,127.1991881662
경기도,포천시,경기도 포천시 가산면 정금로 508,37.8300497394,127.2045619035
경기도,포천시,경기도 포천시 내촌면 내촌로 92,37.7873911885,127.2299328749
경기도,포천시,경기도 포천시 내촌면 안골길 13,37.7862885142,127.2295112352
경기도,포천시,경기도 포천시 내촌면 내촌로 58,37.78524611,127.2270587967
경기도,포천시,경기도 포천시 내촌면 포천로 16,37.78581911,127.2253584729
경기도,포천시,경기도 포천시 내촌면 내촌로 40,37.7836978711,127.2266361557
경기도,포천시,경기도 포천시 내촌면 금강로 2259번길,37.7804953648,127.2257591
경기도,포천시,경기도 포천시 내촌면 내진로 30,37.7871648283,127.2176761
경기도,포천시,경기도 포천시 내촌면 금강로 2413,37.79293711,127.2293822397
경기도,포천시,경기도 포천시 내촌면 내촌로 56번길 13,37.78492811,127.2281417769
경기도,포천시,경기도 포천시 내촌면 금강로 2523,37.7967749334,127.2403698525
경기도,포천시,경기도 포천시 내촌면 부마로 297,37.7682799945,127.1955963133
경기도,포천시,경기도 포천시 화현면 달인동로 1길 51,37.9005122186,127.2873472459
경기도,포천시,경기도 포천시 내촌면 내진로 314,37.8101808935,127.2109367783
경기도,포천시,경기도 포천시 내촌면 부마로 487,37.7828504321,127.2066400338
경기도,포천시,경기도 포천시 화현면 봉화로 816,37.9188179245,127.2675671
경기도,포천시,경기도 포천시 내촌면 내진로 228,37.80294711,127.2134511
경기도,포천시,경기도 포천시 화현면 봉화로 579,37.900378603,127.2759151
경기도,포천시,경기도 포천시 화현면 화동로 533,37.9139805069,127.3088545049
경기도,포천시,경기도 포천시 호국로 886,37.84536611,127.1598521
,포천시,,37.87061211,127.1806789043
,포천시,,37.85047711,127.1640891
경기도,포천시,경기도 포천시 동교로 1길 2,37.8448756626,127.1338067281
,포천시,,37.8464694028,127.1241129325
경기도,포천시,경기도 포천시 호국로 1102,37.8618119791,127.1723651
경기도,포천시,경기도 포천시 삼육사로 2111번길 7,37.85961311,127.1545183552
,포천시,,37.8551543748,127.1671391537
경기도,포천시,경기도 포천시 삼육사로 2026,37.8610969752,127.1453249551
,포천시,,37.8377390738,127.1298667604
,포천시,,37.84261111,127.1248011
,포천시,,37.8519879747,127.1622928586
,포천시,,37.8517155361,127.1668702627
,포천시,,37.8535298666,127.1613837615
경기도,포천시,경기도 포천시 호국로 1025번길 11,37.8563051773,127.1666807978
경기도,포천시,경기도 포천시 화합로 204,37.8403435934,127.1327764164
,포천시,,37.8744226728,127.1661459356
경기도,포천시,경기도 포천시 송선로 268-31,37.8575050892,127.1518791
경기도,포천시,경기도 포천시 송우로 208번길 15,37.839030385,127.1300115254
경기도,포천시,경기도 포천시 송우로 208번길 27,37.8400975103,127.1299789756
경기도,포천시,경기도 포천시 솔모루로 35,37.8256965411,127.143670159
경기도,포천시,경기도 포천시 솔모루로 78번길,37.82792111,127.1477261
경기도,포천시,경기도 포천시 봉솔로 3길 11-10,37.8225070552,127.1366591
경기도,포천시,경기도 포천시 소흘읍 봉솔로 3길 11-10,37.82768111,127.1430271
경기도,포천시,경기도 포천시 소흘읍 솔모루로 83-1,37.8288898044,127.1470017317
,포천시,,37.82807111,127.1463777048
경기도,포천시,경기도 포천시 소흘읍 송우로 21번길 20,37.8262756785,127.1451161363
,포천시,,37.8267708791,127.1509330075
경기도,포천시,경기도 포천시 소흘읍 호국로 646,37.8260473011,127.1478570691
경기도,포천시,경기도 포천시 소흘읍 호국로 527,37.8198193221,127.1373137913
경기도,포천시,경기도 포천시 소흘읍 솔모루로 3번길 52-27,37.8265926946,127.1364736504
경기도,포천시,경기도 포천시 소흘읍 솔모루로 46-1,37.8264230854,127.1444711
경기도,포천시,경기도 포천시 소흘읍 호국로 774,37.8361839416,127.1543874192
경기도,포천시,경기도 포천시 소흘읍 송우로 40번길,37.82860411,127.1441981
경기도,포천시,경기도 포천시 소흘읍 호국로 661,37.82747211,127.1481385686
,포천시,,37.820618132,127.1478304253
경기도,포천시,경기도 포천시 소흘읍 윗용상길 52-18,37.8114024846,127.1292770325
경기도,포천시,경기도 포천시 소흘읍 호국로 429번길,37.812045139,127.1333260948
경기도,포천시,경기도 포천시 소흘읍 솔모루로 15,37.8247976754,127.1420743199
경기도,포천시,경기도 포천시 소흘읍 윗용상1길 18,37.812132018,127.1302332638
경기도,포천시,경기도 포천시 소흘읍 윗용상길 33,37.8105494731,127.1299997271
경기도,포천시,경기도 포천시 소흘읍 솔모루로 106,37.8304387229,127.1488691899
경기도,포천시,경기도 포천시 소흘읍 솔모루로 124-18,37.8320152647,127.1505300406
경기도,포천시,경기도 포천시 소흘읍 봉솔로 1길 24,37.8252798619,127.1404151
경기도,포천시,경기도 포천시 소흘읍 태봉로 126,37.8291249878,127.1394155239
경기도,포천시,경기도 포천시 소흘읍 태봉로 166,37.8318557475,127.1416342717
경기도,포천시,경기도 포천시 소흘읍 태봉로 170,37.83218111,127.1420103381
경기도,포천시,경기도 포천시 소흘읍 송선로 8,37.8343689923,127.1450132782
경기도,포천시,경기도 포천시 소흘읍 태봉로 223,37.8335163265,127.1471581
경기도,포천시,경기도 포천시 소흘읍 솔모루로 92,37.8293700923,127.1479460523
경기도,포천시,경기도 포천시 소흘읍 송우로 6,37.8271973373,127.1479191
경기도,포천시,경기도 포천시 소흘읍 큰말길 9,37.8212313177,127.1578281
경기도,포천시,경기도 포천시 소흘읍 죽엽산로 166,37.8170907164,127.1596596128
경기도,포천시,경기도 포천시 소흘읍 송우로 122,37.8322157941,127.1365782911
,포천시,,37.80616711,127.136421409
경기도,포천시,경기도 포천시 소흘읍 검바위길 39,37.821741683,127.1435193155
경기도,포천시,경기도 포천시 소흘읍 죽엽산로 57,37.8249492055,127.1539831658
경기도,포천시,경기도 포천시 소흘읍 죽엽산로 332,37.8030845467,127.1639672964
경기도,포천시,경기도 포천시 소흘읍 소흘로 114,37.81185611,127.1428465155
경기도,포천시,경기도 포천시 소흘읍 죽엽산로 267,37.8087620225,127.1651950418
,포천시,,37.77625411,127.1329611
경기도,포천시,경기도 포천시 소흘읍 광릉수목원로 859,37.7774205908,127.1483285144
,포천시,,37.7932883043,127.1284014009
,포천시,,37.81593111,127.1519731
,포천시,,37.8388746941,127.145811742
경기도,포천시,경기도 포천시 영북면 영북로 27,38.0770858289,127.2743339025
경기도,포천시,경기도 포천시 영북면 영북로 74,38.08105711,127.2764121
경기도,포천시,경기도 포천시 영북면 영북로 118,38.084783507,127.2750951
경기도,포천시,경기도 포천시 영북면 영북로 137,38.086445262,127.2746753844
경기도,포천시,경기도 포천시 영북면 영북로 185,38.09061611,127.2743565028
경기도,포천시,경기도 포천시 영북면 영북로 205,38.0924685614,127.2736481
경기도,포천시,경기도 포천시 영북면 운천로 4,38.09162911,127.2738946826
경기도,포천시,경기도 포천시 영북면 영북로 203번길 70,38.0915590269,127.266537402
경기도,포천시,경기도 포천시 영북면 운천로 24번길 2,38.0914290501,127.2716412615
경기도,포천시,경기도 포천시 영북면 영북로 219번길 34,38.09263811,127.2700644687
경기도,포천시,경기도 포천시 영북면 운천로 58,38.09091311,127.2678324882
경기도,포천시,경기도 포천시 영북면 운천로 65번길 24,38.0888596785,127.2678195688
경기도,포천시,경기도 포천시 영북로 177번길 40,38.0902000906,127.2707111
경기도,포천시,경기도 포천시 영북면 영북로 177번길 22,38.09036111,127.2727037072
경기도,포천시,경기도 포천시 영북면 운천로 44번길 8-3,38.0917506851,127.2695637532
경기도,포천시,경기도 포천시 영북면 운천로 43번길 25,38.0889119607,127.2702075203
경기도,포천시,경기도 포천시 영북면 운천안2길 13,38.0892350088,127.2727508245
경기도,포천시,경기도 포천시 영북면 영북로 203번길 19,38.09206711,127.2715179528
경기도,포천시,경기도 포천시 영북면 영북로 219번길 10,38.0936510384,127.2721021
경기도,포천시,경기도 포천시 영북면 영북로 167,38.0891596639,127.2745813534
경기도,포천시,경기도 포천시 영북면 북원로 255번길 2,38.1215598179,127.2707089211
경기도,포천시,경기도 포천시 영북면 산정호수로 153,38.0718786489,127.2902297693
경기도,포천시,경기도 포천시 영북면 호국로 4165,38.09997611,127.2793260657
경기도,포천시,경기도 포천시 영북면 북원로 81번길 2,38.1082398038,127.2774583498
경기도,포천시,경기도 포천시 영북면 산정호수로 103,38.07471811,127.285862679
경기도,포천시,경기도 포천시 영북면 운천안길 4,38.08790611,127.2745123467
경기도,포천시,경기도 포천시 영북면 영북로 227-4,38.0946073112,127.2728764666
경기도,포천시,경기도 포천시 영북면 영북로 148,38.0874444842,127.2752771
경기도,포천시,경기도 포천시 영북면 호국로 4091번길 127-8,38.10143411,127.2655411
경기도,포천시,경기도 포천시 관인면 관인로 4,38.1569229168,127.2518656007
경기도,포천시,경기도 포천시 관인면 숯골길 13,38.1557737219,127.252705606
경기도,포천시,경기도 포천시 관인면 관인로 39번길 40,38.1560024452,127.2457073524
경기도,포천시,경기도 포천시 관인면 창동로 1480,38.1537448208,127.2466925851
경기도,포천시,경기도 포천시 관인면 찬우물길 269,38.15481211,127.2738021
경기도,포천시,경기도 포천시 관인면 찬우물길 128,38.16667811,127.2736361
경기도,포천시,경기도 포천시 관인면 찬우물2길 43-9,38.17734111,127.2708621657
경기도,포천시,경기도 포천시 관인면 찬우물길 1길 26,38.1730938432,127.2688882734
,포천시,,38.14808911,127.243804021
경기도,포천시,경기도 포천시 관인면 관인로 5,38.1560660065,127.2497002093
경기도,포천시,경기도 포천시 관인면 창동로 649,38.0699717841,127.2022764465
경기도,포천시,경기도 포천시 관인면 숯골길 31,38.1541580753,127.2531031
경기도,포천시,경기도 포천시 관인면 관인로 39번길 25,38.1569477849,127.2466854788
경기도,포천시,경기도 포천시 관인면 윗찬물길 181,38.14952511,127.2683741
경기도,포천시,경기도 포천시 관인면 관인로 18,38.15783111,127.2504381
경기도,포천시,경기도 포천시 관인면 탄동길 28,38.1599683453,127.2485171663
경기도,포천시,경기도 포천시 관인면 창동로 1885,38.1580402173,127.2566241
경기도,포천시,경기도 포천시 이동면 화동로 2048,38.0307204185,127.3673065585
경기도,포천시,경기도 포천시 이동면 화동로 2130번길 2,38.0376384131,127.3673027203
경기도,포천시,경기도 포천시 이동면 장암4길 16,38.03675611,127.3683111
,포천시,,38.0390130931,127.3683605961
경기도,포천시,경기도 포천시 이동면 장암2길 13,38.0352806215,127.3670511
경기도,포천시,경기도 포천시 이동면 화동로 2089,38.0342738621,127.3661978912
,포천시,,38.04904411,127.3797811
,포천시,,38.0307826493,127.3644477468
경기도,포천시,경기도 포천시 이동면 늠바위1길 10,38.0301264268,127.3722100265
,포천시,,38.0057449085,127.329961913
경기도,포천시,경기도 포천시 일동면 소야1길 2,37.95639411,127.3136758681
경기도,포천시,경기도 포천시 일동면 화동로 1006,37.9535161036,127.3154485889
경기도,포천시,경기도 포천시 일동면 화동로 1063,37.9581698219,127.3179107262
경기도,포천시,경기도 포천시 일동면 화동로 1079번길 27,37.9596262769,127.3159721
경기도,포천시,경기도 포천시 일동면 화동로 1072,37.958754911,127.3190336146
경기도,포천시,경기도 포천시 일동면 기산동길 57,37.95508371,127.3226143454
경기도,포천시,경기도 포천시 일동면 기산동2길 2-15,37.9558099343,127.3193546
경기도,포천시,경기도 포천시 일동면 화동로 1033번길 15,37.9570645525,127.3157045368
경기도,포천시,경기도 포천시 일동면 화동로 968-1,37.9503299359,127.3142089144
,포천시,,37.9331178577,127.2665829274
경기도,포천시,경기도 포천시 일동면 기산동길 6,37.95738811,127.3182036404
,포천시,,37.9680683031,127.3288445801
경기도,포천시,경기도 포천시 일동면 소야길 41,37.955805482,127.3120298266
경기도,포천시,경기도 포천시 일동면 사리재5길 3-9,37.9561277326,127.3228203916
경기도,포천시,경기도 포천시 일동면 영일로 591,37.9334717235,127.2739808673
경기도,포천시,경기도 포천시 일동면 화동로 1051번길 9-1,37.9575468606,127.3164111
경기도,포천시,경기도 포천시 일동면 기산서1길 12-1,37.9591089719,127.3150909732
경기도,포천시,경기도 포천시 일동면 화동로 1041,37.95640111,127.3168821
,포천시,,37.97461111,127.3256181
경기도,포천시,경기도 포천시 일동면 기산동길 20-22,37.9569218381,127.3180151505
,포천시,,37.9976417418,127.3115188138
,포천시,,37.984872324,127.3222758543
경기도,포천시,경기도 포천시 일동면 수입로 290,37.9318981157,127.2985478208
,포천시,,37.96231811,127.3210041
경기도,포천시,경기도 포천시 일동면 영일로 978,37.94805291,127.3099375
,포천시,,37.9353375893,127.3084364519
,포천시,,37.9928960423,127.3545754011
경기도,포천시,경기도 포천시 군내면 포천로 1413번길 12,37.88470211,127.2098743794
경기도,포천시,경기도 포천시 포천로 1132,37.86404111,127.2076411
경기도,포천시,경기도 포천시 군내면 유교로 157,37.87149411,127.1985972657
경기도,포천시,경기도 포천시 중앙로 168,37.9003648371,127.2064647001
경기도,포천시,경기도 포천시 중앙로 184,37.90191111,127.2078641095
,포천시,,37.9029864923,127.2079188756
,포천시,,37.9031248733,127.2057411
경기도,포천시,경기도 포천시 학동로 20,37.9018770503,127.2050329871
경기도,포천시,경기도 포천시 학동로 34,37.9025333801,127.2036311
경기도,포천시,경기도 포천시 원앙로 46-1,37.90029611,127.2034811
경기도,포천시,경기도 포천시 원앙로 31,37.89962411,127.2023371
경기도,포천시,경기도 포천시 포천로 1585번길 4,37.89880811,127.2029671
경기도,포천시,경기도 포천시 포천로 1585번길 11-1,37.89808111,127.2023971
,포천시,,37.8895007122,127.1961411
경기도,포천시,경기도 포천시 포천로 1585번길 19,37.89761611,127.2018771725
경기도,포천시,경기도 포천시 포천로 1585번길 30-1,37.8968044062,127.2012578107
경기도,포천시,경기도 포천시 중앙로 105번길 12,37.89629611,127.2010871
경기도,포천시,경기도 포천시 신읍길 15,37.8953750296,127.1998469852
경기도,포천시,경기도 포천시 중앙로 105번길 23-2,37.89586311,127.1994481
경기도,포천시,경기도 포천시 중앙로 105번길 23-2,37.895862843,127.1994502671
경기도,포천시,경기도 포천시 구절초로 46,37.8973766275,127.2001824526
경기도,포천시,경기도 포천시 원앙로 5,37.8977974967,127.2002291
경기도,포천시,경기도 포천시 원앙로 21,37.8988164705,127.2015741
경기도,포천시,경기도 포천시 포천로 1616,37.90068611,127.2008211
경기도,포천시,경기도 포천시 중앙로 45,37.89152111,127.1983149151
경기도,포천시,경기도 포천시 포천로 1642,37.90258911,127.1988481
경기도,포천시,경기도 포천시 왕방로 205-4,37.8993088155,127.1989993177
,포천시,,37.89832111,127.1983911
경기도,포천시,경기도 포천시 신읍길 54-1,37.89684911,127.1960181
경기도,포천시,경기도 포천시 신읍길 37,37.896086737,127.1975871
경기도,포천시,경기도 포천시 중앙로 75번길 40,37.89562411,127.1966251
경기도,포천시,경기도 포천시 호병골길 2,37.8970157644,127.1942411
경기도,포천시,경기도 포천시 호병골길 39,37.8975096673,127.190035997
경기도,포천시,경기도 포천시 왕방로 125,37.8948970804,127.1919561
경기도,포천시,경기도 포천시 중앙로 61번길 19,37.8932674855,127.1968856172
경기도,포천시,경기도 포천시 중앙로 80,37.8938397083,127.2007600795
,포천시,,37.89486911,127.1989051
경기도,포천시,경기도 포천시 원모루로 22-1,37.8907500201,127.1942011879
경기도,포천시,경기도 포천시 호국로 1423,37.8858329931,127.1918000347
,포천시,,37.8791326599,127.1855778204
경기도,포천시,경기도 포천시 호국로 1331번길 10,37.8791458344,127.1843973132
경기도,포천시,경기도 포천시 청군로 3418,37.8937905764,127.2063010427
경기도,포천시,경기도 포천시 군내면 청군로 3355,37.8890898706,127.2098839131
경기도,포천시,경기도 포천시 군내면 청성로 137,37.8942148907,127.2100731
,포천시,,37.9040425493,127.2119311
,포천시,,37.90591111,127.2273314099
경기도,포천시,경기도 포천시 중앙로 95,37.8953340772,127.201566914
경기도,포천시,경기도 포천시 청군로 3280,37.88761711,127.2183073467
경기도,포천시,경기도 포천시 중앙로 103-1,37.89593911,127.2020541
경기도,포천시,경기도 포천시 구절초로 12,37.8956626236,127.2033119597
경기도,포천시,경기도 포천시 중앙로 114,37.8965827557,127.2028431174
경기도,포천시,경기도 포천시 중앙로 138,37.89834811,127.2044531
경기도,포천시,경기도 포천시 중앙로 152,37.8992376413,127.2053461783
경기도,포천시,경기도 포천시 신북면 호국로 2066,37.9337855978,127.227288072
경기도,포천시,경기도 포천시 신북면 신평로 65,37.949601075,127.2300851
경기도,포천시,경기도 포천시 신북면 청신로 2097번길 53,37.9406487045,127.2257249677
경기도,포천시,경기도 포천시 신북면 신평로 165,37.9441548975,127.2234973331
경기도,포천시,경기도 포천시 신북면 청신로 1737,37.9428267927,127.1897029272
경기도,포천시,경기도 포천시 신북면 포천로 2013,37.93024841,127.1868085
경기도,포천시,경기도 포천시 신북면 틀못이길 11,37.92214111,127.2232103945
경기도,포천시,경기도 포천시 신북면 신평로 72번길 53,37.9540136759,127.2330979642
경기도,포천시,경기도 포천시 신북면 호국로 2347번길 5,37.9564207999,127.2406126888
경기도,포천시,경기도 포천시 신북면 중앙로 207번길 18,37.9045283172,127.2071073988
경기도,포천시,경기도 포천시 신북면 왕방로 290,37.9050034756,127.2049966338
경기도,포천시,경기도 포천시 신북면 중앙로 406,37.9204563332,127.2158331
경기도,포천시,경기도 포천시 신북면 독곡길 80,37.926988424,127.2311955067
경기도,포천시,경기도 포천시 신북면 호국로 1896,37.9199611354,127.2206627486
경기도,포천시,경기도 포천시 신북면 중앙로 330,37.9138832511,127.214153678
경기도,포천시,경기도 포천시 신북면 호국로 2250,37.9481389458,127.2370671395
경기도,포천시,경기도 포천시 영중면 양문로 1길 23,38.0000436674,127.2458095373
경기도,포천시,경기도 포천시 영중면 양문공단로 2길 27,38.00616811,127.2600853428
경기도,포천시,경기도 포천시 영중면 양문공단로 2길 39,38.0056274807,127.2612771
경기도,포천시,경기도 포천시 영중면 양문공단로 3길 46,38.0062857291,127.2624891
경기도,포천시,경기도 포천시 영중면 양문공단로 3길 30,38.0072787258,127.261115621
경기도,포천시,경기도 포천시 영중면 양문로 108,38.0024344481,127.2436496877
경기도,포천시,경기도 포천시 영중면 양문공단로 3길 64,38.00537811,127.2622069876
경기도,포천시,경기도 포천시 영중면 양문공단로 3길 74,38.0046613727,127.2615534671
경기도,포천시,경기도 포천시 영중면 양문공단로 2길 39,38.0056274807,127.2612902353
경기도,포천시,경기도 포천시 영중면 전영로 1404,38.01624211,127.2146011
경기도,포천시,경기도 포천시 영중면 양문공단로 2길 39,38.0056274807,127.2612902353
경기도,포천시,경기도 포천시 영중면 금주리 영일로 215-6,37.9562030825,127.2587787843
경기도,포천시,경기도 포천시 영중면 양문로 6길 10,38.0003824195,127.2441210827
경기도,포천시,경기도 포천시 영중면 양문로 5길 15-5,38.0009307261,127.2407988098
경기도,포천시,경기도 포천시 영중면 양문로 8길 8-4,38.0022151528,127.2420400587
경기도,포천시,경기도 포천시 영중면 양문로 105,38.0023404183,127.2427216738
경기도,포천시,경기도 포천시 영중면 전영로 1449,38.0138729408,127.2186867746
경기도,포천시,경기도 포천시 영중면 호국로 3053,38.0152254498,127.2470547955
경기도,포천시,경기도 포천시 영중면 호국로 2537,37.9706051432,127.2493270084
경기도,포천시,경기도 포천시 영중면 양문로 96,38.00121111,127.2428419159
경기도,포천시,경기도 포천시 창수면 전영로 1252,38.01704111,127.1983351702
경기도,포천시,경기도 포천시 창수면 포천로 3105번길 3,38.0142540673,127.1566191898
경기도,양주시,경기도 양주시 중앙로 223번길 46,37.7947803314,126.9852908817
,양주시,,37.7947647748,126.9859891
,양주시,,37.7969962946,126.9909121
경기도,양주시,경기도 양주시 부흥로 1014,37.8057523314,126.9998638484
경기도,양주시,경기도 양주시 부흥로 1036번길 4,37.8048690124,127.0020866481
,양주시,,37.7867880137,126.9919741
,양주시,,37.78761611,127.0022941423
,양주시,,37.799938458,127.0059248528
경기도,양주시,경기도 양주시 꿈나무로 299,37.7844379212,126.9832673652
경기도,양주시,경기도 양주시 부흥로 1166,37.7950103832,127.0089658537
,양주시,,37.8030673707,126.998365105
,양주시,,37.7908644739,127.0091447527
,양주시,,37.8113091403,126.9801066329
,양주시,,37.78722611,127.0009211
경기도,양주시,경기도 양주시 부흥로 442,37.8183096554,126.9511143381
,양주시,,37.8134384783,126.9574123764
경기도,양주시,경기도 양주시 권율로 842번길 6,37.7737426839,126.9611485055
,양주시,,37.7767502732,126.9386127039
경기도,양주시,경기도 양주시 호명로 103-14,37.7841009186,126.9911847445
경기도,양주시,경기도 양주시 기산로 618,37.7809940785,126.9550375302
,양주시,,37.79487211,126.9886415338
경기도,양주시,경기도 양주시 권율로 1333,37.80458211,126.9730881
경기도,양주시,경기도 양주시 중앙로 69,37.7918760544,127.0032833747
경기도,양주시,경기도 양주시 꿈나무로 156,37.7958712056,126.9893982839
,양주시,,37.78622711,126.9838091
,양주시,,37.792606653,126.9692869285
경기도,양주시,경기도 양주시 부흥로 956번길 55,37.80678511,126.9933441
경기도,양주시,경기도 양주시 덕정길 70,37.84364811,127.0660491
경기도,양주시,경기도 양주시 평화로 1448,37.819737181,127.0474436245
,양주시,,37.834732444,127.0643503205
,양주시,,37.8452642539,127.0619651
경기도,양주시,경기도 양주시 평화로 1771-5,37.8471597235,127.0539422837
경기도,양주시,경기도 양주시 평화로 1665,37.8377742082,127.0551347584
경기도,양주시,경기도 양주시 평화로 1485,37.82291533,127.0491435742
경기도,양주시,경기도 양주시 평화로 1420,37.81761911,127.046259345
경기도,양주시,경기도 양주시 평화로 1429번길 121-6,37.8233218802,127.042564428
경기도,양주시,경기도 양주시 평화로 1429번길 27,37.81927111,127.044434842
,양주시,,37.8339605045,127.0587331
경기도,양주시,경기도 양주시 평화로 1435번길 61,37.82142111,127.0447511
,양주시,,37.82206111,127.0468341
,양주시,,37.84062711,127.0648252974
경기도,양주시,경기도 양주시 평화로 1416번길 45-10,37.8177351567,127.0492179371
경기도,양주시,경기도 양주시 평화로 1429번길 91,37.8220124707,127.0431946083
경기도,양주시,경기도 양주시 평화로 1429번길 168,37.82477611,127.0415271
경기도,양주시,경기도 양주시 독바위로 36-1,37.837922809,127.0624663869
,양주시,,37.8370856775,127.0627811
경기도,양주시,경기도 양주시 평화로 1475번길 101,37.822858731,127.043705532
경기도,양주시,경기도 양주시 평화로 1399번길 26,37.8154586705,127.0450307226
경기도,양주시,경기도 양주시 평화로 1537,37.8266746708,127.0524615376
,양주시,,37.81695211,127.0585661
경기도,양주시,경기도 양주시 회천남로 416번길 42,37.8236560046,127.0610854739
경기도,양주시,경기도 양주시 화합로 1327번길 37-3,37.8469917939,127.064001623
경기도,양주시,경기도 양주시 양주시 청담로 247,37.8228094966,127.0696353332
경기도,양주시,경기도 양주시 화합로 1325번길 333,37.85033611,127.0701302537
경기도,양주시,경기도 양주시 화합로 1402번길 61,37.83908767,127.0660669539
경기도,양주시,경기도 양주시 화합로 1325번길 276,37.8521387921,127.0682671362
경기도,양주시,경기도 양주시 화합로 1381,37.8418224185,127.0627853966
경기도,양주시,경기도 양주시 화합로 1407,37.8416845552,127.0648911
경기도,양주시,경기도 양주시 회정로 143,37.83782812,127.0689247733
경기도,양주시,경기도 양주시 화합로 1488,37.83757611,127.0717768501
경기도,양주시,경기도 양주시 화합로 1402번길 73,37.8383110243,127.0675374346
,양주시,,37.83396811,127.0587161
,양주시,,37.8339605045,127.0587171
,양주시,,37.83628411,127.0618761
,양주시,,37.8339605045,127.0587356489
경기도,양주시,경기도 양주시 화합로 1426번길 23,37.8403243568,127.0669578287
경기도,양주시,경기도 양주시 평화로 1345,37.8108373384,127.0458548745
경기도,양주시,경기도 양주시 평화로 1429번길 43-32,37.8207508147,127.0425787388
경기도,양주시,경기도 양주시 평화로 1489번길 51,37.8238050164,127.0467111
경기도,양주시,경기도 양주시 청담로 243번길 70,37.8202819434,127.0665339105
