소재지도로명주소,위도,경도,관할기관명
경기도 파주시 회동길 37-20,37.7066145265,126.6850709989,파주소방서
경기도 파주시 직지길 194,37.70818211,126.6838574432,파주소방서
,37.7099775629,126.6873958093,파주소방서
경기도 파주시 광인사길 22,37.70878911,126.6851286474,파주소방서
경기도 파주시 직지길 234,37.7095808344,126.6843790255,파주소방서
경기도 파주시 회동길 183,37.7103626394,126.6872653481,파주소방서
경기도 파주시 문발로 175,37.71024111,126.6856721286,파주소방서
경기도 파주시 광인사길 59,37.7103780332,126.6851953583,파주소방서
,37.7113238169,126.6860706891,파주소방서
경기도 파주시 회동길 209,37.71159111,126.6876893524,파주소방서
경기도 파주시 직지길 298,37.7122552325,126.6850370338,파주소방서
경기도 파주시 문발로 203,37.71261511,126.686556337,파주소방서
경기도 파주시 문발로 253,37.7166492274,126.6890971601,파주소방서
경기도 파주시 회동길 230,37.7122802258,126.6885440507,파주소방서
경기도 파주시 문발로 213,37.7140307589,126.6870953486,파주소방서
경기도 파주시 직지길 302,37.7128806402,126.6852897902,파주소방서
경기도 파주시 회동길 270,37.7135977554,126.6900296905,파주소방서
경기도 파주시 회동길 301,37.7149605501,126.6897509095,파주소방서
경기도 파주시 문발로 233,37.71514711,126.6875146357,파주소방서
경기도 파주시 직지길 356,37.7151319458,126.6862581,파주소방서
경기도 파주시 문발로 284,37.7180926232,126.6925490741,파주소방서
경기도 파주시 광인사길 211-2,37.71698511,126.6872801792,파주소방서
경기도 파주시 직지길 492,37.71831211,126.688558455,파주소방서
경기도 파주시 직지길 438,37.7184806206,126.6877307292,파주소방서
경기도 파주시 직지길 376,37.7159278502,126.6869291541,파주소방서
,37.7072587365,126.6856731,파주소방서
,37.7138611954,126.6873952239,파주소방서
,37.7130129094,126.6890708273,파주소방서
,37.75243111,126.7487845469,파주소방서
,37.744715791,126.7303166226,파주소방서
,37.7356928607,126.7153829006,파주소방서
경기도 파주시 산남로 151,37.6977447554,126.7001853909,파주소방서
경기도 파주시 숲속노을로 273,37.724854021,126.7109211,파주소방서
경기도 파주시 숲속노을로 265,37.72413165,126.7112441,파주소방서
경기도 파주시 책향기로 337,37.72355311,126.7087114044,파주소방서
경기도 파주시 해바라기길 50,37.7219332238,126.7075073322,파주소방서
경기도 파주시 해바라기길 56,37.721964585,126.7070251,파주소방서
경기도 파주시 책향기로 319,37.7224393549,126.7073124034,파주소방서
경기도 파주시 유채꽃길 120-1,37.7220305589,126.7053486805,파주소방서
경기도 파주시 유채꽃길 8,37.72082511,126.7053928454,파주소방서
경기도 파주시 유채꽃길 8,37.7208170637,126.7053928454,파주소방서
경기도 파주시 꽃창포길 7,37.71920411,126.7068841,파주소방서
경기도 파주시 꽃창포길 14,37.7189368099,126.7076971,파주소방서
경기도 파주시 꽃창포길 24,37.71927411,126.7088091,파주소방서
경기도 파주시 구절초길 25-16,37.71915811,126.7097011376,파주소방서
경기도 파주시 구절초길 606-2,37.71988711,126.7090511011,파주소방서
경기도 파주시 꽃아마길 14,37.72043211,126.7082591,파주소방서
경기도 파주시 꽃창포길 43,37.7208416854,126.7096886871,파주소방서
경기도 파주시 꽃창포길 48,37.721153502,126.7102344037,파주소방서
,37.72125511,126.7113691,파주소방서
,37.7226633643,126.7114211,파주소방서
,37.72065811,126.7112522496,파주소방서
,37.7226633643,126.7114863755,파주소방서
경기도 파주시 책향기숲길 39,37.719982972,126.7125569858,파주소방서
경기도 파주시 책향기숲길 47,37.7201011271,126.7136092083,파주소방서
,37.72058111,126.7136593704,파주소방서
,37.7212267408,126.7155851586,파주소방서
,37.7212267408,126.7155851586,파주소방서
,37.7205834262,126.7150767935,파주소방서
경기도 파주시 책향기숲길 77,37.7202872379,126.7160928025,파주소방서
경기도 파주시 책향기숲길 65-2,37.7192572129,126.7158906462,파주소방서
경기도 파주시 책향기로 207,37.7213892716,126.719012693,파주소방서
경기도 파주시 책향기로 210,37.721563945,126.7182096628,파주소방서
경기도 파주시 책향기로 194,37.7228129439,126.7208924747,파주소방서
경기도 파주시 책향기로 180,37.7226372306,126.7217206967,파주소방서
경기도 파주시 책향기로 183,37.721651237,126.7209698796,파주소방서
경기도 파주시 책향기로 183,37.721651237,126.7209698796,파주소방서
경기도 파주시 책향기로 209,37.7210621407,126.7184508894,파주소방서
경기도 파주시 책향기로 209,37.7210621407,126.7184508894,파주소방서
경기도 파주시 책향기로 209,37.7210621407,126.7184508894,파주소방서
경기도 파주시 책향기로 420,37.7239667777,126.7181124256,파주소방서
,37.7241024625,126.7138509991,파주소방서
경기도 파주시 책향기로 410,37.7239339378,126.7170032156,파주소방서
경기도 파주시 책향기로 418,37.7241650888,126.717889693,파주소방서
경기도 파주시 파주로 266,37.7261620858,126.7182662,파주소방서
경기도 파주시 책향기로 418,37.7241650888,126.717889693,파주소방서
,37.7243360087,126.7201434817,파주소방서
,37.7235361316,126.722770733,파주소방서
경기도 파주시 책향기숲길 223,37.7276505742,126.7220991865,파주소방서
,37.7299387818,126.7212277758,파주소방서
,37.73119811,126.722326527,파주소방서
경기도 파주시 청석로 389,37.7363277719,126.7183309193,파주소방서
,37.7356512205,126.7191114509,파주소방서
,37.7331968005,126.7196451,파주소방서
경기도 파주시 청석로 330,37.7309022598,126.7195884161,파주소방서
경기도 파주시 청석로 307,37.72958511,126.7175375893,파주소방서
경기도 파주시 청석로 302,37.7288607411,126.7181088496,파주소방서
경기도 파주시 순못길 116,37.7287782438,126.7166562706,파주소방서
경기도 파주시 청석로 300,37.7300266759,126.718671167,파주소방서
경기도 파주시 순못길 35,37.727301381,126.7157599835,파주소방서
경기도 파주시 숲속노을로 297,37.7266613065,126.7089183348,파주소방서
경기도 파주시 아침노을길 71,37.72790111,126.7078471,파주소방서
,37.7272297481,126.7089423253,파주소방서
,37.7272048229,126.7063037773,파주소방서
경기도 파주시 노을빛로 16,37.7269439743,126.7068621,파주소방서
,37.7261220908,126.7060360975,파주소방서
,37.7246638179,126.7056591,파주소방서
,37.7278533859,126.7156389484,파주소방서
,37.73103511,126.6953728126,파주소방서
경기도 파주시 신촌3로 34,37.7316278273,126.6938821985,파주소방서
,37.73083911,126.6934521,파주소방서
경기도 파주시 신촌2로 36,37.7297677958,126.6930913674,파주소방서
,37.7286643075,126.693325526,파주소방서
,37.7289168728,126.6962720614,파주소방서
,37.7289168728,126.6962641,파주소방서
경기도 파주시 신촌로 43,37.7301790008,126.6967131179,파주소방서
,37.7295074024,126.6947855896,파주소방서
경기도 파주시 청석로 301,37.7290174191,126.7172434148,파주소방서
,37.721793262,126.6919583941,파주소방서
경기도 파주시 문발로 312,37.7206182439,126.6928692662,파주소방서
경기도 파주시 회동길 483-1,37.7217100473,126.6933041,파주소방서
경기도 파주시 회동길 455-3,37.7214608267,126.6938031319,파주소방서
경기도 파주시 회동길 445,37.7203341574,126.6941473589,파주소방서
경기도 파주시 회동길 503,37.7226468591,126.6932731,파주소방서
,37.72386833,126.6917607755,파주소방서
,37.7232889911,126.6913650629,파주소방서
,37.73088611,126.6914641,파주소방서
,37.73214411,126.6920851,파주소방서
경기도 파주시 문발로 456,37.7333227406,126.6921575781,파주소방서
,37.7305106244,126.6897688006,파주소방서
경기도 파주시 재두루미길 221,37.7353781552,126.6895613585,파주소방서
경기도 파주시 문발로 453-1,37.7331007516,126.6904066001,파주소방서
,37.7305106244,126.6897341,파주소방서
경기도 파주시 문발로 415-1,37.7297594381,126.6908251,파주소방서
,37.7305106244,126.6897688006,파주소방서
,37.72731611,126.6900351,파주소방서
경기도 파주시 회동길 343,37.7162155846,126.6920271,파주소방서
경기도 파주시 회동길 373,37.717091142,126.6929681,파주소방서
경기도 파주시 적성산단1로 39-20,37.97323711,126.9077451,파주소방서
,37.9724306007,126.9072663273,파주소방서
경기도 파주시 적성산단로 35-3,37.970269874,126.9059741005,파주소방서
경기도 파주시 적성산단로 36-14,37.9688984036,126.9048797933,파주소방서
경기도 파주시 적성산단2로 16-5,37.9674309699,126.9072361,파주소방서
경기도 파주시 적성산단2로 15-20,37.966644122,126.909142294,파주소방서
,37.96758811,126.9120151,파주소방서
,37.96894411,126.9126431,파주소방서
경기도 파주시 적성산단3로 43,37.97136411,126.9144041,파주소방서
경기도 파주시 적성산단1로 40-17,37.9718142768,126.9123081,파주소방서
경기도 파주시 적성산단1로 39-2,37.9725439848,126.9099718725,파주소방서
경기도 파주시 적성산단1로 21-4,37.9711629499,126.9092561,파주소방서
경기도 파주시 적성산단1로 3,37.9695226592,126.908281446,파주소방서
경기도 파주시 적성산단로 71,37.9685056481,126.9097481709,파주소방서
경기도 파주시 적성산단1로 24,37.9708353312,126.9108749774,파주소방서
경기도 파주시 적성산단로 145,37.97069211,126.9156541,파주소방서
,37.96893211,126.9142881,파주소방서
경기도 파주시 청송로 1073,37.9566250829,126.9244202434,파주소방서
경기도 파주시 청송로 칠중5길 60,37.953344323,126.9230213053,파주소방서
경기도 파주시 청송로 878,37.94848211,126.9048875826,파주소방서
,37.95676511,126.916305078,파주소방서
경기도 파주시 칠중1길 39,37.9526755367,126.9189887407,파주소방서
경기도 파주시 청송로 662,37.9428863783,126.8813741,파주소방서
,37.99483111,126.9911665775,파주소방서
,37.97993111,126.9646785356,파주소방서
,37.9267926179,126.8433061,파주소방서
,37.9245491838,126.8396261,파주소방서
,37.9301431758,126.8347511,파주소방서
,37.930838935,126.8574074918,파주소방서
경기도 파주시 청송로 414번길 75,37.92980711,126.8607831,파주소방서
경기도 파주시 청송로 638,37.9419742545,126.8789477631,파주소방서
,37.8935088699,126.8459971,파주소방서
,37.940330935,126.83685845,파주소방서
,37.9427093184,126.8374475105,파주소방서
경기도 파주시 미래로 602,37.7316319365,126.7530101622,파주소방서
경기도 파주시 미래로 562,37.7289781094,126.7526980642,파주소방서
경기도 파주시 미래로 562,37.7289781094,126.7526980642,파주소방서
경기도 파주시 금바위로 77,37.7311519757,126.7564238039,파주소방서
경기도 파주시 금바위로 60,37.7295483291,126.7588720473,파주소방서
경기도 파주시 가람로 116번길 170,37.7305123429,126.763396159,파주소방서
경기도 파주시 책향기로 836,37.7292709077,126.7637604985,파주소방서
경기도 파주시 경의로 1240번길 31,37.7282178674,126.7627348701,파주소방서
경기도 파주시 와석순환로 515번길 61,37.7270005839,126.7631910136,파주소방서
,37.7262497691,126.7621659178,파주소방서
경기도 파주시 와석순환로 515번길 21,37.7252078074,126.7624608954,파주소방서
경기도 파주시 금바위로 10,37.7253141108,126.7585966395,파주소방서
경기도 파주시 금바위로 21,37.72625835,126.7579927227,파주소방서
,37.7282374245,126.759188332,파주소방서
,37.7248594063,126.7534278183,파주소방서
,37.72440211,126.7573604045,파주소방서
,37.7239245536,126.754593792,파주소방서
경기도 파주시 가온로 256,37.7255199182,126.7541621655,파주소방서
경기도 파주시 와석순환로 431,37.7236708551,126.7532119608,파주소방서
경기도 파주시 와석순환로 415,37.724029221,126.751306524,파주소방서
,37.7242964236,126.7500300969,파주소방서
경기도 파주시 와석순환로 415,37.72404571,126.751306524,파주소방서
경기도 파주시 와석순환로 415,37.724029221,126.751306524,파주소방서
경기도 파주시 가온로 245,37.7267646916,126.7552417925,파주소방서
경기도 파주시 가온로 245,37.7267646916,126.7552417925,파주소방서
경기도 파주시 와동동 1345-1,37.7282607025,126.7520578422,파주소방서
경기도 파주시 와동동 1345-1,37.7282607025,126.7520578422,파주소방서
,37.721898806,126.7491674246,파주소방서
,37.7215556306,126.7539265701,파주소방서
,37.7215556306,126.7539265701,파주소방서
경기도 파주시 가온로 172,37.7196910527,126.7514141,파주소방서
경기도 파주시 가온로 205,37.7212049603,126.7502030424,파주소방서
,37.7202920739,126.7476931,파주소방서
,37.716641416,126.748348196,파주소방서
,37.716641416,126.748348196,파주소방서
,37.7166154327,126.7525449108,파주소방서
,37.7166154327,126.7525449108,파주소방서
,37.7169340978,126.7550898859,파주소방서
,37.7168849806,126.7576681035,파주소방서
경기도 파주시 한빛로 67,37.7163608541,126.7535669355,파주소방서
경기도 파주시 한빛로 67,37.7163608541,126.7535669355,파주소방서
경기도 파주시 미래로 408번길 77,37.7148634252,126.7510295817,파주소방서
경기도 파주시 미래로 408번길 41,37.71434811,126.7488866098,파주소방서
경기도 파주시 미래로 408번길 41,37.7143573098,126.7488866098,파주소방서
경기도 파주시 경의로 1204,37.7248725083,126.7614689798,파주소방서
,37.7268865907,126.7602938402,파주소방서
,37.72834611,126.7612526773,파주소방서
,37.7297649733,126.747304357,파주소방서
,37.72985411,126.7445103092,파주소방서
,37.7293767504,126.7456383029,파주소방서
경기도 파주시 해솔로 85,37.7289474378,126.7452333574,파주소방서
경기도 파주시 와석순환로 347,37.7251710815,126.7436381845,파주소방서
경기도 파주시 해솔로 40,37.7266466481,126.7473754825,파주소방서
,37.7269080798,126.749114912,파주소방서
경기도 파주시 해솔로 20,37.7276272291,126.7510441426,파주소방서
경기도 파주시 미래로 620,37.7324249942,126.751094557,파주소방서
경기도 파주시 가람로 20,37.7336931992,126.7522931567,파주소방서
경기도 파주시 금바위로 77,37.7311519757,126.7564238039,파주소방서
경기도 파주시 금바위로 98,37.7327857085,126.7568633736,파주소방서
경기도 파주시 경의로 1274,37.7309234536,126.7615175383,파주소방서
,37.73169711,126.7605371,파주소방서
경기도 파주시 가람로 90,37.7353546639,126.7603955214,파주소방서
경기도 파주시 미래로 601,37.7320744967,126.7495109543,파주소방서
,37.72476411,126.7455261553,파주소방서
,37.723999722,126.7474983945,파주소방서
경기도 파주시 와석순환로 380,37.7230598623,126.7487544676,파주소방서
,37.7228046205,126.7428224382,파주소방서
,37.7228046205,126.7428224382,파주소방서
,37.7228046205,126.7428224382,파주소방서
,37.7228046205,126.7428224382,파주소방서
,37.7122381061,126.7462421,파주소방서
,37.71298111,126.7424609347,파주소방서
,37.7129927322,126.7424609347,파주소방서
,37.71213511,126.7466171,파주소방서
,37.7114283782,126.749160013,파주소방서
,37.7105234069,126.7503901258,파주소방서
,37.7094435959,126.7521707132,파주소방서
,37.7088299706,126.7536850948,파주소방서
,37.7095115042,126.7579233528,파주소방서
경기도 파주시 한빛로 5,37.710058097,126.7543816633,파주소방서
,37.7114095807,126.7437751,파주소방서
,37.7103832423,126.7405218454,파주소방서
,37.70982711,126.7413608191,파주소방서
,37.7096990581,126.7447024872,파주소방서
,37.70745711,126.7393977001,파주소방서
,37.7091435985,126.7464058278,파주소방서
경기도 파주시 한울로 123,37.7103886992,126.7451022985,파주소방서
경기도 파주시 교하로 220,37.7190235659,126.7423073869,파주소방서
,37.7203727367,126.7405690284,파주소방서
,37.7170850122,126.7395243373,파주소방서
,37.717515499,126.7453567906,파주소방서
경기도 파주시 교하로 256,37.7164692367,126.7413665891,파주소방서
경기도 파주시 와석순환로 220,37.7170642967,126.7385340495,파주소방서
경기도 파주시 심학산로 384,37.7172083875,126.7365623266,파주소방서
,37.7138457806,126.7355045187,파주소방서
,37.7138457806,126.7355045187,파주소방서
,37.7095284936,126.7351206018,파주소방서
,37.7095760226,126.7384622423,파주소방서
,37.7095760226,126.7384622423,파주소방서
,37.7106190915,126.7372266195,파주소방서
,37.71115111,126.7374681,파주소방서
경기도 파주시 동패로 115,37.7126727503,126.7401487007,파주소방서
경기도 파주시 동패동 1884,37.7133868539,126.7369150467,파주소방서
경기도 파주시 동패동 1885,37.713868968,126.7404552349,파주소방서
경기도 파주시 동패동 1809,37.7146387561,126.7418436179,파주소방서
경기도 파주시 와석순환로 192번길 25,37.7157407525,126.7405561,파주소방서
경기도 파주시 경의로 1016,37.70829211,126.7594381,파주소방서
경기도 파주시 경의로 1046,37.7106586602,126.7593506125,파주소방서
경기도 파주시 경의로 1056,37.7115737889,126.7595329652,파주소방서
경기도 파주시 경의로 1092,37.714895555,126.760095317,파주소방서
경기도 파주시 경의로 1114,37.71668411,126.7603960984,파주소방서
경기도 파주시 와석순환로 15,37.7095115042,126.7579233528,파주소방서
경기도 파주시 와석순환로 35-34,37.7079030617,126.7538630323,파주소방서
경기도 파주시 와석순환로 61,37.7088299706,126.7536850948,파주소방서
경기도 파주시 와석순환로 87,37.7087722905,126.7495281676,파주소방서
경기도 파주시 한울로 100,37.7095497702,126.7433007531,파주소방서
경기도 파주시 한울로 84,37.7099612931,126.7401151874,파주소방서
경기도 파주시 한울로 84,37.7099612931,126.7401151874,파주소방서
경기도 파주시 가람로 150번길 41-34,37.7371393177,126.7676954398,파주소방서
경기도 파주시 가람로 150번길 41-34,37.7371393177,126.7676954398,파주소방서
경기도 파주시 소리천로 203,37.7241753799,126.7658301309,파주소방서
경기도 파주시 소리천로 203,37.7241753799,126.7658301309,파주소방서
,37.72970111,126.7654359269,파주소방서
,37.7276930257,126.7670632068,파주소방서
경기도 파주시 운정역길 368,37.7254220154,126.766908191,파주소방서
경기도 파주시 와석순환로 511,37.7245183786,126.7622787737,파주소방서
경기도 파주시 소리천로 67,37.7187295029,126.7632829017,파주소방서
경기도 파주시 소리천로 67,37.7187295029,126.7632829017,파주소방서
경기도 파주시 소리천로 67,37.7187295029,126.7632829017,파주소방서
경기도 파주시 소리천로 67,37.7187295029,126.7632861,파주소방서
경기도 파주시 소리천로 67,37.7187295029,126.7632829017,파주소방서
경기도 파주시 경의로 1092,37.714895555,126.760095317,파주소방서
경기도 파주시 경의로 1090,37.71457611,126.7600602714,파주소방서
경기도 파주시 경의로 1080,37.7138108555,126.7599526243,파주소방서
경기도 파주시 소리천로 8번길 50,37.7117374998,126.7601100352,파주소방서
경기도 파주시 소리천로 8번길 60,37.7114373645,126.760099435,파주소방서
경기도 파주시 경의로 1004번길 37,37.70974711,126.7598163579,파주소방서
경기도 파주시 경의로 1016,37.7082540656,126.7594436688,파주소방서
경기도 파주시 경의로 1010,37.7073694256,126.7598093067,파주소방서
경기도 파주시 한빛로 30,37.7124113857,126.7547474728,파주소방서
경기도 파주시 한빛로 36,37.7134805015,126.7548885506,파주소방서
경기도 파주시 동패로 28번길 46,37.70826711,126.7334198568,파주소방서
경기도 파주시 송학2길 23,37.7093604439,126.7630399633,파주소방서
,37.7099055123,126.7347068546,파주소방서
경기도 파주시 동패로 51번길 17,37.7099112053,126.7360218034,파주소방서
,37.7095628897,126.7329361,파주소방서
경기도 파주시 동패로 8번길 12,37.7114399021,126.7330289377,파주소방서
,37.7149122086,126.7320434129,파주소방서
,37.7149122086,126.7320434129,파주소방서
,37.7149122086,126.7320434129,파주소방서
,37.7175196736,126.7355068303,파주소방서
,37.71686311,126.737300588,파주소방서
,37.717515499,126.7453567906,파주소방서
,37.7178962634,126.7442537654,파주소방서
,37.7214740184,126.7371394238,파주소방서
,37.72164208,126.7375056288,파주소방서
경기도 파주시 심학산로 385,37.7203569098,126.7361557829,파주소방서
,37.717588722,126.733606408,파주소방서
경기도 파주시 심학산로 385,37.7203569098,126.7361557829,파주소방서
,37.7235698126,126.7322351,파주소방서
,37.7235698126,126.7322421242,파주소방서
,37.7235698126,126.7322421242,파주소방서
,37.7273587862,126.7300271141,파주소방서
,37.7273587862,126.7300271141,파주소방서
,37.7304220779,126.7278441261,파주소방서
,37.7320728751,126.7292868244,파주소방서
,37.73204811,126.7292868244,파주소방서
,37.7335973301,126.7320841077,파주소방서
,37.7335973301,126.7320841077,파주소방서
,37.7332604539,126.7362977846,파주소방서
,37.7336056718,126.7348022883,파주소방서
경기도 파주시 교하로 20,37.7328465716,126.7315176163,파주소방서
경기도 파주시 교하로 50,37.7323929229,126.730801508,파주소방서
경기도 파주시 교하로 60,37.7293777746,126.7312499504,파주소방서
경기도 파주시 교하로 70,37.7284274687,126.7326127989,파주소방서
,37.7301589157,126.7355630983,파주소방서
,37.7293665777,126.7354708096,파주소방서
경기도 파주시 청암로 17번길 61,37.72832711,126.7345093445,파주소방서
,37.7265907796,126.7320252729,파주소방서
,37.7272556276,126.7348193108,파주소방서
경기도 파주시 청암로 17번길 33,37.7287093213,126.7363863751,파주소방서
,37.7248124392,126.7355358474,파주소방서
경기도 파주시 산내로 120,37.72669611,126.7362683998,파주소방서
,37.72482211,126.7355358474,파주소방서
경기도 파주시 교하로 140,37.7228507959,126.7364788252,파주소방서
,37.7221563565,126.7372079459,파주소방서
,37.7203727367,126.7405690284,파주소방서
경기도 파주시 심학산로 423번길 30,37.71966211,126.7386539466,파주소방서
,37.7203727367,126.7405690284,파주소방서
,37.7228366113,126.7415554785,파주소방서
,37.7225462812,126.7397238079,파주소방서
경기도 파주시 교하로 159번길 21,37.7232066033,126.7389963428,파주소방서
,37.7228366113,126.7415554785,파주소방서
경기도 파주시 산내로 46-27,37.72593511,126.7410225028,파주소방서
경기도 파주시 산내로 90,37.7281504473,126.7402486324,파주소방서
경기도 파주시 산내로 98,37.7275102195,126.7384076022,파주소방서
경기도 파주시 청암로 17번길 17,37.7295685992,126.7367600551,파주소방서
경기도 파주시 청암로 48번길 8-26,37.7318997736,126.7362802281,파주소방서
,37.73020111,126.7380647611,파주소방서
,37.7307728232,126.7404923204,파주소방서
경기도 파주시 책향기로 640,37.7293410447,126.7415375867,파주소방서
,37.7317204696,126.7422671,파주소방서
경기도 파주시 가재울로 71번길 3-2,37.73132311,126.7447331,파주소방서
,37.7310052972,126.7468931,파주소방서
경기도 파주시 가재울로 71번길 58,37.73239611,126.7463035692,파주소방서
,37.7328093114,126.7492309569,파주소방서
경기도 파주시 가람로 21번길 7-37,37.73379611,126.7502676375,파주소방서
경기도 파주시 가람로 21번길 61-36,37.73608511,126.7504051096,파주소방서
경기도 파주시 가람로 21번길 61-10,37.736862665,126.7515846606,파주소방서
경기도 파주시 가람로 21번길 52-23,37.7361192349,126.7532378065,파주소방서
경기도 파주시 가람로 21번길 30,37.7353333419,126.7524091,파주소방서
경기도 파주시 가람로 39-1,37.7346745305,126.7544447817,파주소방서
경기도 파주시 가람로 53,37.7346355909,126.7560311,파주소방서
경기도 파주시 가람로 73,37.7351453599,126.757877693,파주소방서
경기도 파주시 가람로 92,37.73567211,126.7602711014,파주소방서
경기도 파주시 가람로 116번길 40,37.7347625164,126.7634581892,파주소방서
경기도 파주시 가람로 21번길 27-37,37.7354560541,126.7498709858,파주소방서
경기도 파주시 가람로 116번길 31,37.7359310832,126.7637311,파주소방서
경기도 파주시 가람로 116번길 71,37.7344767172,126.7649836866,파주소방서
경기도 파주시 가람로 116번길 130,37.7333209621,126.7648066246,파주소방서
경기도 파주시 가람로 116번길 170,37.7305123429,126.763396159,파주소방서
경기도 파주시 가람로 116번길 107-24,37.73345411,126.7673844071,파주소방서
,37.7350653512,126.7663436857,파주소방서
,37.7371510542,126.7645351078,파주소방서
,37.7371510542,126.7645351078,파주소방서
,37.7375369241,126.7653092428,파주소방서
,37.7363285831,126.7665740294,파주소방서
,37.7358034147,126.767979975,파주소방서
,37.7369539372,126.7666402064,파주소방서
경기도 파주시 가람로 150번길 41-81,37.7397909983,126.7710325477,파주소방서
경기도 구리시 건원대로 34번길 27,37.604823932,127.1415797077,구리소방서
경기도 구리시 건원대로 76번길 40,37.6072629063,127.1422569325,구리소방서
경기도 구리시 건원대로 76번길 43,37.6098470913,127.1408556723,구리소방서
경기도 구리시 건원대로 76번길 37,37.61049911,127.1402531,구리소방서
,37.606907182,127.1416371753,구리소방서
경기도 구리시 건원대로 76번길 134,37.6069405343,127.1432980035,구리소방서
경기도 구리시 건원대로 34번길 51,37.6048626655,127.1427838348,구리소방서
경기도 구리시 건원대로 34번길 77,37.6055381465,127.1439628035,구리소방서
경기도 구리시 건원대로 34번길 77,37.6055381465,127.1439628035,구리소방서
경기도 구리시 건원대로 34번길 34,37.6041621128,127.1424386778,구리소방서
경기도 구리시 경춘로 160,37.60046811,127.1330861,구리소방서
경기도 구리시 건원대로 34번길 67,37.6050562621,127.1439917724,구리소방서
경기도 구리시 건원대로 34번길 67,37.6050562621,127.1439917724,구리소방서
경기도 구리시 왕숙천로 339,37.6054691976,127.1464712494,구리소방서
경기도 구리시 경춘로 261,37.60270511,127.1437961428,구리소방서
경기도 구리시 경춘로 283,37.603684035,127.146061195,구리소방서
경기도 구리시 건원대로 34번길 28,37.60419511,127.141920629,구리소방서
경기도 구리시 건원대로 99번길 58-8,37.60766111,127.1376746217,구리소방서
경기도 구리시 갈매중앙로 70,37.6305360744,127.1171413606,구리소방서
경기도 구리시 안골로 103번길 30,37.59884311,127.142023744,구리소방서
경기도 구리시 아치울길 136,37.5760359825,127.1154041,구리소방서
경기도 구리시 경춘로 174,37.6004170864,127.1345851,구리소방서
경기도 구리시 아치울길 3번길 1-1,37.57351911,127.1215591,구리소방서
경기도 구리시 경춘로 248번길 88,37.5996146065,127.1468742302,구리소방서
경기도 구리시 딸기원로 50,37.6046374224,127.1195041,구리소방서
경기도 구리시 경춘로 20번길 57,37.59947511,127.1184991,구리소방서
경기도 구리시 동구릉로 37-3,37.6039266419,127.1324162376,구리소방서
경기도 구리시 인창2로 71번길 30,37.60703611,127.128458472,구리소방서
경기도 구리시 동구릉로 103번길 37,37.61095211,127.1338757438,구리소방서
경기도 구리시 아차산로 55,37.5633093111,127.1148371,구리소방서
경기도 구리시 갈매순환로 124,37.6306711453,127.121055761,구리소방서
경기도 구리시 원수택로 32번길 58,37.5931885314,127.1424884157,구리소방서
경기도 구리시 체육관로 162-32,37.5988506373,127.1366121,구리소방서
경기도 구리시 검배로 48번길 18,37.5967832343,127.1434392041,구리소방서
경기도 구리시 안골로 36,37.5967528367,127.1349104516,구리소방서
경기도 구리시 응달말로 52번길 66,37.6032868603,127.1371941,구리소방서
경기도 구리시 담터길 32번길 97-10,37.63862027,127.1111218694,구리소방서
경기도 구리시 수택천로 27,37.59922311,127.1463471,구리소방서
경기도 구리시 경춘로 276번길 21,37.6016455022,127.1489013151,구리소방서
경기도 구리시 경춘로 242번길 16,37.60077411,127.1429372101,구리소방서
경기도 구리시 갈매중앙로 86,37.6319156441,127.118154745,구리소방서
경기도 구리시 인창2로 43번길 50,37.6066869548,127.1289613166,구리소방서
경기도 구리시 경춘로 16번길 3,37.6007190273,127.1168000528,구리소방서
경기도 구리시 안골로 85번길 29-1,37.59864911,127.1402011,구리소방서
경기도 구리시 동구릉로 148번길 24-34,37.61139711,127.1390149276,구리소방서
경기도 구리시 검배로 93번길 48,37.59681311,127.1496831,구리소방서
경기도 구리시 장자대로 34,37.5870643425,127.134157932,구리소방서
경기도 구리시 장자대로 40,37.586840428,127.1352788688,구리소방서
경기도 구리시 장자호수길 45,37.5858383717,127.1351764035,구리소방서
경기도 구리시 장자대로 84,37.58729111,127.1398291,구리소방서
경기도 구리시 장자대로 86번길 32,37.58660211,127.1395781,구리소방서
경기도 구리시 장자호수길 74,37.58438711,127.1381871,구리소방서
경기도 구리시 장자호수길 105,37.5852453484,127.1417730184,구리소방서
경기도 구리시 벌말로 226,37.5957303393,127.1529799987,구리소방서
경기도 구리시 검배로 72번길 57,37.5938935465,127.1442032917,구리소방서
경기도 구리시 벌말로 226,37.5957303393,127.1529799987,구리소방서
경기도 구리시 검배로 145,37.5948758313,127.1542326439,구리소방서
경기도 구리시 장자호수길 125,37.5859301596,127.1436633829,구리소방서
,37.5872011498,127.1427422581,구리소방서
,37.5869683007,127.1445085902,구리소방서
경기도 구리시 벌말로 129번길 34,37.5887016303,127.1469671,구리소방서
경기도 구리시 장자대로 111번길 11,37.5877912481,127.1426984569,구리소방서
경기도 구리시 장자대로 111번길 61,37.5900533075,127.144304692,구리소방서
경기도 구리시 이문안로 158,37.5905867256,127.1488505184,구리소방서
경기도 구리시 이문안로 152번길 11,37.5902249939,127.1486945653,구리소방서
경기도 구리시 검배로 6-1,37.6003928432,127.1415223903,구리소방서
경기도 구리시 벌말로 147번길 46,37.59014311,127.1465132981,구리소방서
경기도 구리시 벌말로 130,37.5880844846,127.1489988388,구리소방서
경기도 구리시 벌말로 178,37.59226711,127.1503246351,구리소방서
